id,kanji_list,kana_list,tokens
s288,"[135, 1, 22, 26, 126]",[293],"[{""kind"": ""word"", ""ja"": ""約"", ""reading"": ""やく"", ""en"": ""about"", ""kanji"": [""約""], ""targets"": [135]}, {""kind"": ""word"", ""ja"": ""一"", ""reading"": ""いち"", ""en"": ""one"", ""kanji"": [""一""], ""targets"": [1]}, {""kind"": ""word"", ""ja"": ""時間"", ""reading"": ""じかん"", ""en"": ""hours"", ""kanji"": [""時"", ""間""], ""targets"": [22, 26]}, {""kind"": ""word"", ""ja"": ""程"", ""reading"": ""ほど"", ""en"": ""about"", ""kanji"": [""程""], ""targets"": [126]}, {""kind"": ""word"", ""ja"": ""かかります"", ""reading"": ""かかります"", ""en"": ""takes"", ""kanji"": [], ""targets"": [], ""lemma"": ""かかる"", ""kana_targets"": [293]}]"
s289,"[134, 96, 129, 122, 191]",[],"[{""kind"": ""word"", ""ja"": ""数学"", ""reading"": ""すうがく"", ""en"": ""math"", ""kanji"": [""数"", ""学""], ""targets"": [134, 96]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""他"", ""reading"": ""ほか"", ""en"": ""other"", ""kanji"": [""他""], ""targets"": [129]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""事"", ""reading"": ""こと"", ""en"": ""things"", ""kanji"": [""事""], ""targets"": [122]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""習います"", ""reading"": ""ならいます"", ""en"": ""learn"", ""kanji"": [""習""], ""targets"": [191], ""lemma"": ""習う""}]"
s290,"[133, 123, 136, 88]",[],"[{""kind"": ""word"", ""ja"": ""両方"", ""reading"": ""りょうほう"", ""en"": ""both"", ""kanji"": [""両"", ""方""], ""targets"": [133, 123]}, {""kind"": ""particle"", ""kana"": ""とも""}, {""kind"": ""word"", ""ja"": ""誰"", ""reading"": ""だれ"", ""en"": ""whose"", ""kanji"": [""誰""], ""targets"": [136]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""物"", ""reading"": ""もの"", ""en"": ""thing"", ""kanji"": [""物""], ""targets"": [88]}, {""kind"": ""particle"", ""kana"": ""です""}, {""kind"": ""particle"", ""kana"": ""か""}]"
s291,"[132, 226, 35, 124, 56]",[],"[{""kind"": ""word"", ""ja"": ""各地"", ""reading"": ""かくち"", ""en"": ""various places"", ""kanji"": [""各"", ""地""], ""targets"": [132, 226]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""名所"", ""reading"": ""めいしょ"", ""en"": ""famous spots"", ""kanji"": [""名"", ""所""], ""targets"": [35, 124]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""見ます"", ""reading"": ""みます"", ""en"": ""see"", ""kanji"": [""見""], ""targets"": [56], ""lemma"": ""見る""}]"
s292,"[125, 127, 23]",[],"[{""kind"": ""word"", ""ja"": ""訳"", ""reading"": ""わけ"", ""en"": ""reason"", ""kanji"": [""訳""], ""targets"": [125]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""全く"", ""reading"": ""まったく"", ""en"": ""(not) at all"", ""kanji"": [""全""], ""targets"": [127]}, {""kind"": ""word"", ""ja"": ""分かりません"", ""reading"": ""わかりません"", ""en"": ""do not understand"", ""kanji"": [""分""], ""targets"": [23], ""lemma"": ""分かる""}]"
s293,"[137, 60, 131]",[],"[{""kind"": ""word"", ""ja"": ""幾ら"", ""reading"": ""いくら"", ""en"": ""however much"", ""kanji"": [""幾""], ""targets"": [137]}, {""kind"": ""word"", ""ja"": ""出しても"", ""reading"": ""だしても"", ""en"": ""even if (I) pay"", ""kanji"": [""出""], ""targets"": [60], ""lemma"": ""出す""}, {""kind"": ""word"", ""ja"": ""同じ"", ""reading"": ""おなじ"", ""en"": ""same"", ""kanji"": [""同""], ""targets"": [131]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s294,"[128, 132, 264, 253, 122]",[],"[{""kind"": ""word"", ""ja"": ""皆"", ""reading"": ""みな"", ""en"": ""everyone"", ""kanji"": [""皆""], ""targets"": [128]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""各自"", ""reading"": ""かくじ"", ""en"": ""each person"", ""kanji"": [""各"", ""自""], ""targets"": [132, 264]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""仕事"", ""reading"": ""しごと"", ""en"": ""work"", ""kanji"": [""仕"", ""事""], ""targets"": [253, 122]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""します"", ""reading"": ""します"", ""en"": ""do"", ""kanji"": [], ""targets"": []}]"
s295,"[192, 125, 253, 122, 42]",[],"[{""kind"": ""word"", ""ja"": ""通訳"", ""reading"": ""つうやく"", ""en"": ""interpreter"", ""kanji"": [""通"", ""訳""], ""targets"": [192, 125]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""仕事"", ""reading"": ""しごと"", ""en"": ""work"", ""kanji"": [""仕"", ""事""], ""targets"": [253, 122]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""大事"", ""reading"": ""だいじ"", ""en"": ""important"", ""kanji"": [""大"", ""事""], ""targets"": [42, 122]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s296,"[129, 14, 126, 130, 300]",[],"[{""kind"": ""word"", ""ja"": ""その他"", ""reading"": ""そのた"", ""en"": ""others"", ""kanji"": [""他""], ""targets"": [129]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""日程"", ""reading"": ""にってい"", ""en"": ""schedule"", ""kanji"": [""日"", ""程""], ""targets"": [14, 126]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""別"", ""reading"": ""べつ"", ""en"": ""separately"", ""kanji"": [""別""], ""targets"": [130]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""決めます"", ""reading"": ""きめます"", ""en"": ""decide"", ""kanji"": [""決""], ""targets"": [300], ""lemma"": ""決める""}]"
s297,"[133, 100, 134]",[],"[{""kind"": ""word"", ""ja"": ""両手"", ""reading"": ""りょうて"", ""en"": ""both hands"", ""kanji"": [""両"", ""手""], ""targets"": [133, 100]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""数えます"", ""reading"": ""かぞえます"", ""en"": ""count"", ""kanji"": [""数""], ""targets"": [134], ""lemma"": ""数える""}]"
s298,"[137, 129, 88, 62]",[],"[{""kind"": ""word"", ""ja"": ""幾つ"", ""reading"": ""いくつ"", ""en"": ""several"", ""kanji"": [""幾""], ""targets"": [137]}, {""kind"": ""particle"", ""kana"": ""か""}, {""kind"": ""word"", ""ja"": ""他"", ""reading"": ""ほか"", ""en"": ""other"", ""kanji"": [""他""], ""targets"": [129]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""物"", ""reading"": ""もの"", ""en"": ""thing"", ""kanji"": [""物""], ""targets"": [88]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""買います"", ""reading"": ""かいます"", ""en"": ""buy"", ""kanji"": [""買""], ""targets"": [62], ""lemma"": ""買う""}]"
s299,"[31, 28, 14, 7, 22, 25, 96, 97, 54]",[],"[{""kind"": ""word"", ""ja"": ""私"", ""reading"": ""わたし"", ""en"": ""I"", ""kanji"": [""私""], ""targets"": [31]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""毎日"", ""reading"": ""まいにち"", ""en"": ""every day"", ""kanji"": [""毎"", ""日""], ""targets"": [28, 14]}, {""kind"": ""word"", ""ja"": ""七時"", ""reading"": ""しちじ"", ""en"": ""7 o'clock"", ""kanji"": [""七"", ""時""], ""targets"": [7, 22]}, {""kind"": ""word"", ""ja"": ""半"", ""reading"": ""はん"", ""en"": ""half past"", ""kanji"": [""半""], ""targets"": [25]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""学校"", ""reading"": ""がっこう"", ""en"": ""school"", ""kanji"": [""学"", ""校""], ""targets"": [96, 97]}, {""kind"": ""particle"", ""kana"": ""へ""}, {""kind"": ""word"", ""ja"": ""行きます"", ""reading"": ""いきます"", ""en"": ""go"", ""kanji"": [""行""], ""targets"": [54], ""lemma"": ""行く""}]"
s300,"[38, 28, 27, 20, 29, 14, 114, 117, 81, 62]",[],"[{""kind"": ""word"", ""ja"": ""母"", ""reading"": ""はは"", ""en"": ""mother"", ""kanji"": [""母""], ""targets"": [38]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""毎週"", ""reading"": ""まいしゅう"", ""en"": ""every week"", ""kanji"": [""毎"", ""週""], ""targets"": [28, 27]}, {""kind"": ""word"", ""ja"": ""土曜日"", ""reading"": ""どようび"", ""en"": ""Saturday"", ""kanji"": [""土"", ""曜"", ""日""], ""targets"": [20, 29, 14]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""市場"", ""reading"": ""いちば"", ""en"": ""market"", ""kanji"": [""市"", ""場""], ""targets"": [114, 117]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""魚"", ""reading"": ""さかな"", ""en"": ""fish"", ""kanji"": [""魚""], ""targets"": [81]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""買います"", ""reading"": ""かいます"", ""en"": ""buy"", ""kanji"": [""買""], ""targets"": [62], ""lemma"": ""買う""}]"
s302,"[24, 27, 14, 29, 36, 115, 116, 54]",[],"[{""kind"": ""word"", ""ja"": ""今週"", ""reading"": ""こんしゅう"", ""en"": ""this week"", ""kanji"": [""今"", ""週""], ""targets"": [24, 27]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""日曜日"", ""reading"": ""にちようび"", ""en"": ""Sunday"", ""kanji"": [""日"", ""曜"", ""日""], ""targets"": [14, 29, 14]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""友だち"", ""reading"": ""ともだち"", ""en"": ""friend"", ""kanji"": [""友""], ""targets"": [36]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""公園"", ""reading"": ""こうえん"", ""en"": ""park"", ""kanji"": [""公"", ""園""], ""targets"": [115, 116]}, {""kind"": ""particle"", ""kana"": ""へ""}, {""kind"": ""word"", ""ja"": ""行きます"", ""reading"": ""いきます"", ""en"": ""go"", ""kanji"": [""行""], ""targets"": [54], ""lemma"": ""行く""}]"
s303,"[95, 94, 9, 22, 2, 10, 23, 47, 60]",[],"[{""kind"": ""word"", ""ja"": ""電車"", ""reading"": ""でんしゃ"", ""en"": ""train"", ""kanji"": [""電"", ""車""], ""targets"": [95, 94]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""九時"", ""reading"": ""くじ"", ""en"": ""9 o'clock"", ""kanji"": [""九"", ""時""], ""targets"": [9, 22]}, {""kind"": ""word"", ""ja"": ""二十"", ""reading"": ""にじゅっ"", ""en"": ""20"", ""kanji"": [""二"", ""十""], ""targets"": [2, 10]}, {""kind"": ""word"", ""ja"": ""分"", ""reading"": ""ぷん"", ""en"": ""minutes"", ""kanji"": [""分""], ""targets"": [23]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""駅"", ""reading"": ""えき"", ""en"": ""station"", ""kanji"": [""駅""], ""targets"": [47]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""出ます"", ""reading"": ""でます"", ""en"": ""depart"", ""kanji"": [""出""], ""targets"": [60], ""lemma"": ""出る""}]"
s304,"[275, 14, 36, 2, 22, 26, 66]",[],"[{""kind"": ""word"", ""ja"": ""昨日"", ""reading"": ""きのう"", ""en"": ""yesterday"", ""kanji"": [""昨"", ""日""], ""targets"": [275, 14]}, {""kind"": ""word"", ""ja"": ""友だち"", ""reading"": ""ともだち"", ""en"": ""friend"", ""kanji"": [""友""], ""targets"": [36]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""二"", ""reading"": ""に"", ""en"": ""two"", ""kanji"": [""二""], ""targets"": [2]}, {""kind"": ""word"", ""ja"": ""時間"", ""reading"": ""じかん"", ""en"": ""hours"", ""kanji"": [""時"", ""間""], ""targets"": [22, 26]}, {""kind"": ""word"", ""ja"": ""話しました"", ""reading"": ""はなしました"", ""en"": ""talked"", ""kanji"": [""話""], ""targets"": [66], ""lemma"": ""話す""}]"
s305,"[24, 73, 22]",[],"[{""kind"": ""word"", ""ja"": ""今"", ""reading"": ""いま"", ""en"": ""now"", ""kanji"": [""今""], ""targets"": [24]}, {""kind"": ""word"", ""ja"": ""何時"", ""reading"": ""なんじ"", ""en"": ""what time"", ""kanji"": [""何"", ""時""], ""targets"": [73, 22]}, {""kind"": ""particle"", ""kana"": ""ですか""}]"
s306,"[25, 21, 144, 14, 71, 55]",[],"[{""kind"": ""word"", ""ja"": ""半年"", ""reading"": ""はんとし"", ""en"": ""half a year"", ""kanji"": [""半"", ""年""], ""targets"": [25, 21]}, {""kind"": ""word"", ""ja"": ""前"", ""reading"": ""まえ"", ""en"": ""ago"", ""kanji"": [""前""], ""targets"": [144]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""日本"", ""reading"": ""にほん"", ""en"": ""Japan"", ""kanji"": [""日"", ""本""], ""targets"": [14, 71]}, {""kind"": ""particle"", ""kana"": ""へ""}, {""kind"": ""word"", ""ja"": ""来ました"", ""reading"": ""きました"", ""en"": ""came"", ""kanji"": [""来""], ""targets"": [55], ""lemma"": ""来る""}]"
s307,"[1, 14, 2, 10, 4, 22, 26]",[],"[{""kind"": ""word"", ""ja"": ""一日"", ""reading"": ""いちにち"", ""en"": ""one day"", ""kanji"": [""一"", ""日""], ""targets"": [1, 14]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""二十四"", ""reading"": ""にじゅうよ"", ""en"": ""24"", ""kanji"": [""二"", ""十"", ""四""], ""targets"": [2, 10, 4]}, {""kind"": ""word"", ""ja"": ""時間"", ""reading"": ""じかん"", ""en"": ""hours"", ""kanji"": [""時"", ""間""], ""targets"": [22, 26]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s308,"[1, 21, 10, 2, 15]",[],"[{""kind"": ""word"", ""ja"": ""一年"", ""reading"": ""いちねん"", ""en"": ""one year"", ""kanji"": [""一"", ""年""], ""targets"": [1, 21]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""十二"", ""reading"": ""じゅうに"", ""en"": ""12"", ""kanji"": [""十"", ""二""], ""targets"": [10, 2]}, {""kind"": ""word"", ""ja"": ""か月"", ""reading"": ""かげつ"", ""en"": ""months"", ""kanji"": [""月""], ""targets"": [15]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s310,"[32, 34, 33, 131, 96, 97, 98]",[],"[{""kind"": ""word"", ""ja"": ""あの"", ""reading"": ""あの"", ""en"": ""that"", ""kanji"": [], ""targets"": []}, {""kind"": ""word"", ""ja"": ""男の子"", ""reading"": ""おとこのこ"", ""en"": ""boy"", ""kanji"": [""男"", ""子""], ""targets"": [32, 34]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""女の子"", ""reading"": ""おんなのこ"", ""en"": ""girl"", ""kanji"": [""女"", ""子""], ""targets"": [33, 34]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""同じ"", ""reading"": ""おなじ"", ""en"": ""same"", ""kanji"": [""同""], ""targets"": [131]}, {""kind"": ""word"", ""ja"": ""学校"", ""reading"": ""がっこう"", ""en"": ""school"", ""kanji"": [""学"", ""校""], ""targets"": [96, 97]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""学生"", ""reading"": ""がくせい"", ""en"": ""student"", ""kanji"": [""学"", ""生""], ""targets"": [96, 98]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s311,"[128, 38, 78, 254, 219, 174]",[],"[{""kind"": ""word"", ""ja"": ""皆"", ""reading"": ""みんな"", ""en"": ""everyone"", ""kanji"": [""皆""], ""targets"": [128]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""母"", ""reading"": ""はは"", ""en"": ""mother"", ""kanji"": [""母""], ""targets"": [38]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""好きな"", ""reading"": ""すきな"", ""en"": ""favorite"", ""kanji"": [""好""], ""targets"": [78], ""lemma"": ""好き""}, {""kind"": ""word"", ""ja"": ""料理"", ""reading"": ""りょうり"", ""en"": ""dish"", ""kanji"": [""料"", ""理""], ""targets"": [254, 219]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""作りました"", ""reading"": ""つくりました"", ""en"": ""made"", ""kanji"": [""作""], ""targets"": [174], ""lemma"": ""作る""}]"
s312,"[31, 51, 274, 127, 252, 6, 30]",[],"[{""kind"": ""word"", ""ja"": ""私"", ""reading"": ""わたし"", ""en"": ""I"", ""kanji"": [""私""], ""targets"": [31]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""家族"", ""reading"": ""かぞく"", ""en"": ""family"", ""kanji"": [""家"", ""族""], ""targets"": [51, 274]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""全部"", ""reading"": ""ぜんぶ"", ""en"": ""all"", ""kanji"": [""全"", ""部""], ""targets"": [127, 252]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""六人"", ""reading"": ""ろくにん"", ""en"": ""six people"", ""kanji"": [""六"", ""人""], ""targets"": [6, 30]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s313,"[99, 94, 69]",[],"[{""kind"": ""word"", ""ja"": ""その"", ""reading"": ""その"", ""en"": ""that"", ""kanji"": [], ""targets"": []}, {""kind"": ""word"", ""ja"": ""白い"", ""reading"": ""しろい"", ""en"": ""white"", ""kanji"": [""白""], ""targets"": [99]}, {""kind"": ""word"", ""ja"": ""車"", ""reading"": ""くるま"", ""en"": ""car"", ""kanji"": [""車""], ""targets"": [94]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""高い"", ""reading"": ""たかい"", ""en"": ""expensive"", ""kanji"": [""高""], ""targets"": [69]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s314,"[74, 50, 85, 86, 84, 62]",[],"[{""kind"": ""word"", ""ja"": ""安い"", ""reading"": ""やすい"", ""en"": ""cheap"", ""kanji"": [""安""], ""targets"": [74]}, {""kind"": ""word"", ""ja"": ""店"", ""reading"": ""みせ"", ""en"": ""shop"", ""kanji"": [""店""], ""targets"": [50]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""野菜"", ""reading"": ""やさい"", ""en"": ""vegetables"", ""kanji"": [""野"", ""菜""], ""targets"": [85, 86]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""卵"", ""reading"": ""たまご"", ""en"": ""eggs"", ""kanji"": [""卵""], ""targets"": [84]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""買いました"", ""reading"": ""かいました"", ""en"": ""bought"", ""kanji"": [""買""], ""targets"": [62], ""lemma"": ""買う""}]"
s315,"[50, 261, 93, 92, 74]",[],"[{""kind"": ""word"", ""ja"": ""この"", ""reading"": ""この"", ""en"": ""this"", ""kanji"": [], ""targets"": []}, {""kind"": ""word"", ""ja"": ""店"", ""reading"": ""みせ"", ""en"": ""shop"", ""kanji"": [""店""], ""targets"": [50]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""砂糖"", ""reading"": ""さとう"", ""en"": ""sugar"", ""kanji"": [""砂"", ""糖""], ""targets"": [261, 93]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""塩"", ""reading"": ""しお"", ""en"": ""salt"", ""kanji"": [""塩""], ""targets"": [92]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""安い"", ""reading"": ""やすい"", ""en"": ""cheap"", ""kanji"": [""安""], ""targets"": [74]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s316,"[8, 11, 121, 87, 88, 137, 62]",[],"[{""kind"": ""word"", ""ja"": ""八百屋"", ""reading"": ""やおや"", ""en"": ""greengrocer"", ""kanji"": [""八"", ""百"", ""屋""], ""targets"": [8, 11, 121]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""果物"", ""reading"": ""くだもの"", ""en"": ""fruit"", ""kanji"": [""果"", ""物""], ""targets"": [87, 88]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""幾つか"", ""reading"": ""いくつか"", ""en"": ""a few"", ""kanji"": [""幾""], ""targets"": [137], ""lemma"": ""幾つ""}, {""kind"": ""word"", ""ja"": ""買いました"", ""reading"": ""かいました"", ""en"": ""bought"", ""kanji"": [""買""], ""targets"": [62], ""lemma"": ""買う""}]"
